crime,address,city,department,date,time
Larceny,0 block State St,Skaneateles,Skaneateles,12/18/2015,9:30 a.m.-10:55 a.m.
Larceny,1800 block W Genesee St,Syracuse,Syracuse,12/18/2015,12:50 a.m.-1:00 a.m.
Larceny,1600 block W Genesee St,Syracuse,Syracuse,12/18/2015,10:30 a.m.
Larceny,700 block First North St,Syracuse,Syracuse,12/18/2015,11:10 a.m.-11:11 a.m.
Larceny,300 block Robinson St,Syracuse,Syracuse,12/18/2015,1:05 p.m.
Larceny,4600 block Onondaga Blvd,Syracuse,Geddes,12/18/2015,4:20 p.m.-4:30 p.m.
Larceny,200 block Thurber St,Syracuse,Syracuse,12/18/2015,6:04 p.m.
Larceny,2000 block Erie Blvd E,Syracuse,Syracuse,12/18/2015,8:00 p.m.-8:10 p.m.
Larceny,100 block Shonnard St,Syracuse,Syracuse,12/18/2015,9:30 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/18/2015,9:30 p.m.-10:10 p.m.
Larceny,3300 block W Genesee St,Syracuse,Geddes,12/18/2015,2:32 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/18/2015,12:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/18/2015,6:00 p.m.
Robbery,100 block Fineview Pl,Syracuse,Syracuse,12/18/2015,10:20 a.m.
Aggravated assault,0 block Cedarwood Blvd,Baldwinsville,Onondaga County,12/17/2015,3:00 p.m.-3:07 p.m.
Burglary,1200 block Milton Av,Syracuse,Syracuse,12/17/2015,9:00 p.m.-8:00 a.m.
Burglary,200 block Fitch St,Syracuse,Syracuse,12/17/2015,3:15 p.m.-4:45 p.m.
Larceny,8500 block Sumac Dr,Baldwinsville,Onondaga County,12/17/2015,7:13 p.m.
Larceny,8000 block River Rd,Baldwinsville,Onondaga County,12/17/2015,3:00 p.m.-10:00 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,12/17/2015,5:02 p.m.
Larceny,8100 block Thompson Rd,Cicero,Cicero,12/17/2015,7:07 p.m.
Larceny,3600 block Erie Blvd,DeWitt,DeWitt,12/17/2015,7:50 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,12/17/2015,5:00 p.m.
Larceny,100 block Fairfield St,Fayetteville,Manlius,12/17/2015,12:00 p.m.
Larceny,4000 block Route 31,Liverpool,Onondaga County,12/17/2015,1:45 p.m.-1:52 p.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,12/17/2015,8:19 p.m.
Larceny,2800 block Brewerton Rd,Mattydale,Onondaga County,12/17/2015,12:00 p.m.
Larceny,0 block Herman Dr,North Syracuse,North Syracuse,12/17/2015,7:30 p.m.
Larceny,200 block Strathmore Dr,Syracuse,Syracuse,12/17/2015,8:00 a.m.
Larceny,200 block Strathmore Dr,Syracuse,Syracuse,12/17/2015,8:00 a.m.
Larceny,300 block Warner Av,Syracuse,Syracuse,12/17/2015,5:00 a.m.-5:11 a.m.
Larceny,300 block Warner Av,Syracuse,Syracuse,12/17/2015,8:00 p.m.-8:00 a.m.
Larceny,1700 block W Genesee St,Syracuse,Syracuse,12/17/2015,1:00 a.m.
Larceny,100 block Shop City Plz,Syracuse,Onondaga County,12/17/2015,6:57 a.m.
Larceny,100 block Shop City Plz,Syracuse,Onondaga County,12/17/2015,6:57 a.m.
Larceny,100 block Shop City Plz,Syracuse,Onondaga County,12/17/2015,8:22 a.m.
Larceny,800 block Ackerman Av,Syracuse,Syracuse,12/17/2015,2:00 a.m.-2:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/17/2015,3:07 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/17/2015,7:10 p.m.
Larceny,100 block W Glen Av,Syracuse,Syracuse,12/17/2015,8:10 p.m.-8:20 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/17/2015,11:15 p.m.
Larceny,100 block Maplehurst Av,Syracuse,Syracuse,12/17/2015,9:30 a.m.-10:30 a.m.
Larceny,2600 block E Fayette St,Syracuse,Syracuse,12/17/2015,2:50 p.m.-3:00 p.m.
Vehicle theft,0 block Elm St,Camillus,Camillus,12/17/2015,11:55 p.m.-9:13 p.m.
Vehicle theft,100 block Dablon Ct,Syracuse,Syracuse,12/17/2015,8:35 p.m.
Aggravated assault,200 block Rowland St,Syracuse,Syracuse,12/16/2015,4:57 p.m.
Aggravated assault,400 block South Av,Syracuse,Syracuse,12/16/2015,10:41 p.m.
Burglary,3700 block Theodolite Dr,Baldwinsville,Onondaga County,12/16/2015,5:00 p.m.-9:30 a.m.
Burglary,6300 block Fremont Rd,East Syracuse,Manlius,12/16/2015,8:30 p.m.-6:30 a.m.
Burglary,100 block Herbert St,North Syracuse,North Syracuse,12/16/2015,11:00 a.m.-1:10 p.m.
Burglary,100 block Fernwood Av,Syracuse,Syracuse,12/16/2015,8:45 a.m.-11:49 a.m.
Burglary,300 block Grant Av,Syracuse,Syracuse,12/16/2015,6:30 p.m.-7:55 p.m.
Burglary,100 block Intrepid Ln,Syracuse,Syracuse,12/16/2015,8:10 p.m.-8:35 p.m.
Burglary,1600 block S Geddes St,Syracuse,Syracuse,12/16/2015,9:54 p.m.
Burglary,300 block W Onondaga St,Syracuse,Syracuse,12/16/2015,10:45 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,12/16/2015,2:14 p.m.
Larceny,5800 block E Circle Dr,Cicero,Cicero,12/16/2015,5:00 p.m.-10:00 a.m.
Larceny,8000 block Brewerton Rd,Cicero,Cicero,12/16/2015,4:33 p.m.
Larceny,200 block Wedgewood Ter,DeWitt,DeWitt,12/16/2015,12:30 a.m.-6:30 a.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,12/16/2015,7:24 p.m.
Larceny,200 block Homewood Dr,Fayetteville,Manlius,12/16/2015,3:08 p.m.-8:30 p.m.
Larceny,8100 block Saintsville Rd,Kirkville,Manlius,12/16/2015,12:00 a.m.-9:55 p.m.
Larceny,400 block Old Liverpool Rd,Liverpool,Onondaga County,12/16/2015,1:25 a.m.-1:35 a.m.
Larceny,4600 block Watergap,Manlius,Manlius,12/16/2015,12:00 a.m.-7:00 a.m.
Larceny,200 block Lincoln Park Dr,Syracuse,Syracuse,12/16/2015,12:01 a.m.
Larceny,200 block Lincoln Park Dr,Syracuse,Syracuse,12/16/2015,12:01 a.m.
Larceny,900 block Wolf St,Syracuse,Syracuse,12/16/2015,8:00 a.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,12/16/2015,2:05 p.m.-2:12 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/16/2015,5:13 p.m.
Larceny,2900 block James St,Syracuse,Syracuse,12/16/2015,2:25 p.m.-2:35 p.m.
Larceny,200 block Rigi Av,Syracuse,Syracuse,12/16/2015,8:00 a.m.-5:00 p.m.
Robbery,1500 block S Salina St,Syracuse,Syracuse,12/16/2015,3:30 p.m.
Vehicle theft,1200 block Almond St,Syracuse,Syracuse,12/16/2015,1:00 p.m.-5:00 p.m.
Aggravated assault,1800 block Conifer Dr,Baldwinsville,Baldwinsville,12/15/2015,7:41 a.m.
Aggravated assault,1000 block Tyson Pl,Syracuse,Syracuse,12/15/2015,12:30 p.m.-12:52 p.m.
Aggravated assault,100 block Ainsley Dr,Syracuse,Syracuse,12/15/2015,7:05 p.m.
Aggravated assault,100 block Stafford Av,Syracuse,Syracuse,12/15/2015,10:35 p.m.
Burglary,200 block Cedar Ct,Baldwinsville,Onondaga County,12/15/2015,11:00 a.m.-5:00 p.m.
Burglary,200 block W Ellis St,East Syracuse,DeWitt,12/15/2015,2:00 p.m.-10:30 p.m.
Burglary,100 block Carolyn Av,Liverpool,Onondaga County,12/15/2015,8:30 a.m.-11:23 a.m.
Burglary,3500 block Bishop Hill Rd,Marcellus,Onondaga County,12/15/2015,8:15 a.m.-2:55 p.m.
Burglary,200 block Cleveland Av,Syracuse,Syracuse,12/15/2015,8:00 a.m.
Burglary,200 block Grand Av,Syracuse,Syracuse,12/15/2015,2:00 p.m.-12:00 p.m.
Burglary,300 block Lodi St,Syracuse,Syracuse,12/15/2015,5:00 p.m.-8:17 p.m.
Larceny,3000 block Meadowbriar Ln,Baldwinsville,Onondaga County,12/15/2015,11:00 a.m.-1:51 p.m.
Larceny,9100 block Oswego Rd,Baldwinsville,Onondaga County,12/15/2015,2:00 p.m.-5:00 p.m.
Larceny,5600 block Thompson Rd,DeWitt,DeWitt,12/15/2015,12:30 a.m.-1:30 a.m.
Larceny,6300 block Kirkville Rd,East Syracuse,DeWitt,12/15/2015,6:00 p.m.
Larceny,6300 block Kirkville Rd,East Syracuse,DeWitt,12/15/2015,6:00 p.m.
Larceny,300 block Sunset Dr,East Syracuse,Manlius,12/15/2015,11:30 a.m.-11:39 a.m.
Larceny,200 block Greentree Dr,East Syracuse,DeWitt,12/15/2015,1:00 p.m.
Larceny,4900 block W Taft Rd,Liverpool,Onondaga County,12/15/2015,3:27 a.m.
Larceny,500 block Oswego St,Liverpool,Liverpool,12/15/2015,11:17 p.m.-5:16 p.m.
Larceny,100 block Pine Tree Dr,North Syracuse,Onondaga County,12/15/2015,12:00 a.m.-5:30 p.m.
Larceny,900 block Lancaster Av,Syracuse,Syracuse,12/15/2015,2:30 p.m.
Larceny,100 block Xavier Cir,Syracuse,Syracuse,12/15/2015,2:30 p.m.-8:00 a.m.
Larceny,4100 block S Salina St,Syracuse,Syracuse,12/15/2015,11:58 a.m.
Larceny,300 block Seymour St,Syracuse,Syracuse,12/15/2015,12:08 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/15/2015,2:00 p.m.
Larceny,3600 block W Genesee St,Syracuse,Camillus,12/15/2015,3:00 p.m.-3:02 p.m.
Larceny,500 block Marcellus St,Syracuse,Syracuse,12/15/2015,4:30 p.m.-4:40 p.m.
Larceny,2200 block W Genesee St,Syracuse,Solvay,12/15/2015,4:40 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/15/2015,8:09 p.m.
Larceny,100 block Green St,Syracuse,Syracuse,12/15/2015,8:00 a.m.-3:00 p.m.
Larceny,200 block Hier Av,Syracuse,Syracuse,12/15/2015,12:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/15/2015,2:29 p.m.
Larceny,400 block Euclid Av,Syracuse,Syracuse,12/15/2015,2:00 a.m.-2:31 p.m.
Larceny,500 block Pacific Av,Syracuse,Syracuse,12/15/2015,2:31 p.m.
Larceny,1200 block Almond St,Syracuse,Syracuse,12/15/2015,4:30 p.m.
Vehicle theft,200 block Rider Av,Syracuse,Syracuse,12/15/2015,8:00 a.m.-12:00 p.m.
Vehicle theft,100 block Hoffman Rd,Tully,Onondaga County,12/15/2015,7:30 a.m.-8:03 a.m.
Aggravated assault,400 block Comstock Av,Syracuse,Syracuse,12/14/2015,6:00 a.m.
Aggravated assault,500 block S State St,Syracuse,Onondaga County,12/14/2015,11:30 a.m.
Burglary,6300 block Fremont Rd,East Syracuse,Manlius,12/14/2015,3:30 p.m.-9:00 a.m.
Burglary,200 block Beechwood Av,Liverpool,Onondaga County,12/14/2015,11:00 a.m.-5:00 p.m.
Burglary,4700 block S Salina St,Syracuse,Syracuse,12/14/2015,5:30 a.m.
Burglary,400 block W Onondaga St,Syracuse,Syracuse,12/14/2015,1:00 p.m.-3:15 p.m.
Burglary,200 block Ashworth Pl,Syracuse,Syracuse,12/14/2015,12:00 p.m.-4:33 p.m.
Burglary,500 block Nottingham Rd,Syracuse,Syracuse,12/14/2015,12:00 p.m.-5:45 p.m.
Burglary,200 block Herald Pl,Syracuse,Syracuse,12/14/2015,5:30 p.m.
Larceny,500 block Village Blvd N,Baldwinsville,Onondaga County,12/14/2015,12:01 a.m.-11:59 a.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,12/14/2015,5:20 p.m.
Larceny,100 block Downing Rd,DeWitt,DeWitt,12/14/2015,1:40 a.m.-1:48 a.m.
Larceny,0 block Galloway Dr,Liverpool,Onondaga County,12/14/2015,5:09 p.m.-7:00 p.m.
Larceny,100 block Summerfield Village Ln,Syracuse,Onondaga County,12/14/2015,12:00 a.m.-8:30 a.m.
Larceny,6500 block Thompson Rd,Syracuse,Onondaga County,12/14/2015,12:45 p.m.-1:00 p.m.
Larceny,200 block Lakeview Av,Syracuse,Syracuse,12/14/2015,4:21 p.m.
Larceny,700 block First North St,Syracuse,Syracuse,12/14/2015,4:45 p.m.-5:05 p.m.
Larceny,3300 block W Genesee St,Syracuse,Geddes,12/14/2015,1:19 p.m.-1:23 p.m.
Larceny,800 block Turtle St,Syracuse,Syracuse,12/14/2015,2:00 p.m.-2:30 p.m.
Larceny,100 block Ballantyne Rd,Syracuse,Syracuse,12/14/2015,7:50 p.m.-6:50 a.m.
Larceny,200 block Cleveland Av,Syracuse,Syracuse,12/14/2015,5:00 a.m.-7:30 a.m.
Larceny,2100 block W Genesee St,Syracuse,Solvay,12/14/2015,2:43 p.m.
Larceny,300 block Columbus Av,Syracuse,Camillus,12/14/2015,8:00 a.m.-5:00 p.m.
Larceny,700 block Irving Av,Syracuse,Syracuse,12/14/2015,1:23 a.m.-1:38 p.m.
Larceny,6900 block Route 80,Tully,Onondaga County,12/14/2015,4:00 a.m.-5:00 a.m.
Robbery,1600 block Grant Blvd,Syracuse,Syracuse,12/14/2015,2:49 a.m.
Vehicle theft,200 block Ostrom Av,Syracuse,Syracuse,12/14/2015,4:36 a.m.
Aggravated assault,600 block N Geddes St,Syracuse,Syracuse,12/13/2015,12:20 a.m.
Burglary,5900 block E Taft Rd,North Syracuse,Onondaga County,12/13/2015,5:00 p.m.-10:55 a.m.
Burglary,800 block Ackerman Av,Syracuse,Syracuse,12/13/2015,12:15 a.m.-2:00 a.m.
Burglary,1500 block Meadowbrook Dr,Syracuse,Syracuse,12/13/2015,5:45 p.m.-8:28 p.m.
Larceny,3100 block Olive Dr,Baldwinsville,Onondaga County,12/13/2015,12:00 a.m.-5:30 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,12/13/2015,5:00 p.m.-5:03 p.m.
Larceny,300 block N Clinton St,Syracuse,Syracuse,12/13/2015,12:30 a.m.-1:30 a.m.
Larceny,2000 block Grant Blvd,Syracuse,Syracuse,12/13/2015,5:20 p.m.
Larceny,100 block Remington Av,Syracuse,Syracuse,12/13/2015,1:00 p.m.-5:30 p.m.
Larceny,1200 block Harrison St,Syracuse,Syracuse,12/13/2015,11:00 a.m.-1:20 p.m.
Vehicle theft,200 block Howard St,Syracuse,Syracuse,12/13/2015,8:30 p.m.-7:00 a.m.
Vehicle theft,200 block Kensington Pl,Syracuse,Syracuse,12/13/2015,9:50 p.m.-8:00 a.m.
Aggravated assault,500 block Vine St,Syracuse,Syracuse,12/12/2015,9:20 a.m.-9:34 a.m.
Aggravated assault,0 block Sequoia Dr,Syracuse,Onondaga County,12/12/2015,6:30 p.m.-6:44 p.m.
Burglary,2600 block Brewerton Rd,Mattydale,Onondaga County,12/12/2015,5:00 p.m.-11:00 a.m.
Burglary,3500 block James St,Syracuse,Syracuse,12/12/2015,12:44 a.m.
Burglary,900 block Madison St,Syracuse,Syracuse,12/12/2015,11:00 p.m.-1:00 p.m.
Burglary,100 block Fay Rd,Syracuse,Geddes,12/12/2015,6:00 p.m.-10:00 a.m.
Burglary,100 block Rider Av,Syracuse,Syracuse,12/12/2015,1:35 p.m.-5:00 p.m.
Larceny,6400 block Basile Row,E Syracuse,DeWitt,12/12/2015,2:05 p.m.-2:07 p.m.
Larceny,6400 block Basile Row,East Syracuse,DeWitt,12/12/2015,8:40 p.m.
Larceny,100 block Ravenswood Dr,Liverpool,Onondaga County,12/12/2015,6:00 p.m.-7:40 a.m.
Larceny,600 block S Main St,North Syracuse,North Syracuse,12/12/2015,4:00 p.m.-4:45 p.m.
Larceny,100 block Wynthrop Rd,Solvay,Onondaga County,12/12/2015,12:00 p.m.
Larceny,100 block Wynthrop Rd,Solvay,Onondaga County,12/12/2015,12:00 p.m.
Larceny,500 block Spencer St,Syracuse,Syracuse,12/12/2015,12:30 p.m.
Larceny,500 block Spencer St,Syracuse,Syracuse,12/12/2015,12:30 p.m.
Larceny,100 block Lafayette Rd,Syracuse,Syracuse,12/12/2015,8:47 a.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,12/12/2015,12:56 p.m.-12:58 p.m.
Larceny,1600 block Spring St,Syracuse,Syracuse,12/12/2015,11:00 p.m.-1:00 p.m.
Larceny,600 block Walnut Av,Syracuse,Syracuse,12/12/2015,11:30 p.m.-5:53 p.m.
Larceny,1500 block Meadowbrook Dr,Syracuse,Syracuse,12/12/2015,5:40 p.m.-7:08 p.m.
Larceny,800 block Fay Rd,Syracuse,Geddes,12/12/2015,3:00 p.m.-7:15 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/12/2015,6:55 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/12/2015,8:00 p.m.
Larceny,700 block Ackerman Av,Syracuse,Syracuse,12/12/2015,9:00 p.m.-5:00 p.m.
Larceny,200 block Markland Av,Syracuse,Syracuse,12/12/2015,11:30 a.m.-5:00 p.m.
Larceny,300 block W Seneca Tpke,Syracuse,Syracuse,12/12/2015,12:50 p.m.
Larceny,700 block S Crouse Av,Syracuse,Syracuse,12/12/2015,2:05 a.m.
Larceny,900 block Ackerman Av,Syracuse,Syracuse,12/12/2015,10:20 p.m.-12:20 p.m.
Larceny,900 block Ackerman Av,Syracuse,Syracuse,12/12/2015,10:00 p.m.-10:10 a.m.
Larceny,400 block Kensington Rd,Syracuse,Syracuse,12/12/2015,8:00 p.m.-6:00 p.m.
Robbery,300 block Charles Av,Syracuse,Solvay,12/12/2015,11:43 a.m.-11:57 a.m.
Vehicle theft,5300 block Bunker Hill Way,Syracuse,Onondaga County,12/12/2015,2:00 a.m.-11:00 a.m.
Aggravated assault,100 block N Edwards Av,Syracuse,Syracuse,12/11/2015,1:00 a.m.
Aggravated assault,600 block S Geddes St,Syracuse,Syracuse,12/11/2015,10:15 p.m.
Burglary,3800 block Milton Av,Camillus,Camillus,12/11/2015,6:00 p.m.-9:23 p.m.
Burglary,5100 block Highbridge St,Fayetteville,Manlius,12/11/2015,8:15 a.m.-3:45 p.m.
Burglary,800 block Tulip St,Liverpool,Liverpool,12/11/2015,8:00 a.m.-10:50 a.m.
Burglary,400 block W Division St,Syracuse,Syracuse,12/11/2015,3:00 p.m.-2:00 p.m.
Burglary,300 block Columbus Av,Syracuse,Syracuse,12/11/2015,1:00 p.m.-2:00 p.m.
Burglary,100 block Richmond Av,Syracuse,Syracuse,12/11/2015,11:50 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,12/11/2015,11:44 a.m.
Larceny,3100 block Erie Blvd E,DeWitt,DeWitt,12/11/2015,7:55 p.m.
Larceny,100 block Jamesville Rd,DeWitt,DeWitt,12/11/2015,12:00 p.m.-11:00 p.m.
Larceny,4200 block James St,East Syracuse,DeWitt,12/11/2015,5:48 p.m.-2:48 a.m.
Larceny,4200 block James St,East Syracuse,DeWitt,12/11/2015,5:48 p.m.-2:48 a.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,12/11/2015,4:53 p.m.
Larceny,6400 block Basile Rowe,East Syracuse,DeWitt,12/11/2015,8:35 p.m.-8:40 p.m.
Larceny,100 block Juanita Dr,Liverpool,Onondaga County,12/11/2015,12:00 a.m.-3:15 a.m.
Larceny,100 block Metropolitan Park Dr,Liverpool,Onondaga County,12/11/2015,4:35 p.m.-9:30 a.m.
Larceny,5100 block W Taft Rd,Liverpool,Onondaga County,12/11/2015,1:04 p.m.
Larceny,100 block W Seneca St,Manlius,Manlius,12/11/2015,5:40 p.m.-5:47 p.m.
Larceny,2300 block Brewerton Rd,Mattydale,Onondaga County,12/11/2015,12:00 p.m.-8:50 p.m.
Larceny,300 block S Salina St,Syracuse,Syracuse,12/11/2015,5:10 p.m.-5:20 p.m.
Larceny,700 block First North St,Syracuse,Syracuse,12/11/2015,7:15 p.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,12/11/2015,8:00 p.m.
Larceny,200 block Lafayette Rd,Syracuse,Syracuse,12/11/2015,12:00 a.m.
Larceny,4300 block S Salina St,Syracuse,Syracuse,12/11/2015,8:30 p.m.
Larceny,400 block Comstock Av,Syracuse,Syracuse,12/11/2015,4:00 p.m.-9:00 p.m.
Vehicle theft,5700 block W Pine Grove Rd,Cicero,Onondaga County,12/11/2015,9:30 p.m.-9:37 p.m.
Vehicle theft,800 block Butternut St,Syracuse,Syracuse,12/11/2015,9:55 p.m.
Aggravated assault,1200 block Almond St,Syracuse,Syracuse,12/10/2015,10:00 a.m.
Aggravated assault,500 block S Salina St,Syracuse,Syracuse,12/10/2015,12:15 p.m.-12:19 p.m.
Burglary,5800 block E Taft Rd,North Syracuse,Cicero,12/10/2015,7:00 p.m.-1:15 p.m.
Burglary,500 block Columbus Av,Syracuse,Syracuse,12/10/2015,10:00 p.m.-2:30 a.m.
Burglary,400 block Richmond Av,Syracuse,Syracuse,12/10/2015,7:00 p.m.-4:50 p.m.
Burglary,600 block Court St,Syracuse,Syracuse,12/10/2015,6:05 a.m.-6:45 a.m.
Burglary,400 block Greenwood Pl,Syracuse,Syracuse,12/10/2015,11:50 p.m.
Burglary,100 block Judson St,Syracuse,Syracuse,12/10/2015,7:30 p.m.-11:30 p.m.
Burglary,100 block Redfield Pl,Syracuse,Syracuse,12/10/2015,10:30 p.m.-11:00 p.m.
Larceny,5000 block Smoral Rd,Camillus,Onondaga County,12/10/2015,11:12 a.m.
Larceny,5800 block Glendora Rd,Cicero,Cicero,12/10/2015,4:30 a.m.
Larceny,5800 block State Rt 31,Cicero,Onondaga County,12/10/2015,12:48 p.m.-12:55 p.m.
Larceny,4100 block Route 31,Clay,Onondaga County,12/10/2015,2:45 p.m.
Larceny,3700 block Erie Blvd E,DeWitt,DeWitt,12/10/2015,12:00 p.m.
Larceny,4100 block Medical Center Dr,Fayetteville,Manlius,12/10/2015,1:15 p.m.-3:15 p.m.
Larceny,100 block Long Branch Cir,Liverpool,Onondaga County,12/10/2015,12:00 p.m.
Larceny,1100 block Milton Av,Syracuse,Syracuse,12/10/2015,7:50 a.m.-7:54 a.m.
Larceny,4700 block Onondaga Blvd,Syracuse,Geddes,12/10/2015,10:15 a.m.-10:16 a.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/10/2015,11:07 a.m.
Larceny,2600 block Erie Blvd E,Syracuse,Syracuse,12/10/2015,11:50 a.m.
Larceny,500 block S Clinton St,Syracuse,Syracuse,12/10/2015,9:00 a.m.-11:30 a.m.
Larceny,600 block Park Av,Syracuse,Syracuse,12/10/2015,2:00 a.m.-8:00 a.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,12/10/2015,5:55 p.m.
Larceny,800 block Erie Blvd W,Syracuse,Syracuse,12/10/2015,9:30 p.m.
Larceny,100 block E Water St,Syracuse,Syracuse,12/10/2015,8:00 p.m.-10:15 p.m.
Larceny,1100 block N Salina St,Syracuse,Syracuse,12/10/2015,10:29 a.m.-7:00 a.m.
Larceny,800 block Erie Blvd W,Syracuse,Syracuse,12/10/2015,4:00 p.m.-9:00 p.m.
Larceny,2500 block Erie Blvd E,Syracuse,Syracuse,12/10/2015,8:00 p.m.-8:15 p.m.
Robbery,100 block Milburn Dr,Syracuse,Syracuse,12/10/2015,8:05 p.m.
Vehicle theft,100 block Sabine St,Syracuse,Syracuse,12/10/2015,1:43 p.m.
Aggravated assault,700 block James St,Syracuse,Syracuse,12/9/2015,5:45 p.m.-6:45 p.m.
Aggravated assault,4500 block W Seneca Tpke,Syracuse,Onondaga County,12/9/2015,10:00 p.m.
Burglary,2900 block E Genesee St,Syracuse,Syracuse,12/9/2015,4:35 a.m.-4:43 a.m.
Burglary,100 block Knaul St,Syracuse,Syracuse,12/9/2015,6:00 p.m.-5:30 p.m.
Larceny,100 block Park Way,Camillus,Camillus,12/9/2015,10:00 a.m.-3:50 p.m.
Larceny,0 block Chevy Dr,East Syracuse,DeWitt,12/9/2015,4:00 p.m.-7:00 p.m.
Larceny,500 block Towne Dr,Fayetteville,Manlius,12/9/2015,10:00 a.m.-3:45 p.m.
Larceny,3600 block Redhead Ter,Liverpool,Onondaga County,12/9/2015,7:30 p.m.-9:30 p.m.
Larceny,400 block Garden City Dr,Mattydale,Onondaga County,12/9/2015,8:00 p.m.-6:15 a.m.
Larceny,600 block Florida Rd,Mattydale,Onondaga County,12/9/2015,11:00 a.m.-7:30 a.m.
Larceny,400 block Fay Ln,Minoa,Manlius,12/9/2015,10:00 p.m.-10:00 a.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,12/9/2015,9:28 a.m.
Larceny,1200 block Highland St,Syracuse,Syracuse,12/9/2015,3:30 p.m.-12:45 p.m.
Larceny,700 block Ostrom Av,Syracuse,Syracuse,12/9/2015,12:45 p.m.
Larceny,800 block Ackerman Av,Syracuse,Syracuse,12/9/2015,12:46 p.m.
Larceny,1100 block Butternut St,Syracuse,Syracuse,12/9/2015,11:05 p.m.-12:46 p.m.
Larceny,200 block Lakeview Av,Syracuse,Syracuse,12/9/2015,12:46 p.m.
Larceny,0 block Presidential Plaza,Syracuse,Syracuse,12/9/2015,12:46 p.m.
Robbery,0 block Shove Park Dr,Camillus,Camillus,12/9/2015,4:30 p.m.-4:46 p.m.
Robbery,3100 block Erie Blvd E,DeWitt,DeWitt,12/9/2015,7:57 p.m.
Robbery,2500 block Erie Blvd E,Syracuse,Syracuse,12/9/2015,4:45 a.m.-4:59 a.m.
Aggravated assault,100 block Knaul St,Syracuse,Syracuse,12/8/2015,12:36 a.m.
Aggravated assault,900 block Second St,Syracuse,Solvay,12/8/2015,6:00 p.m.-6:13 p.m.
Aggravated assault,1000 block N Townsend St,Syracuse,Syracuse,12/8/2015,8:10 p.m.
Burglary,0 block Water St,Baldwinsville,Baldwinsville,12/8/2015,4:42 a.m.-4:50 a.m.
Burglary,3500 block James St,Syracuse,Syracuse,12/8/2015,7:00 p.m.-4:39 a.m.
Burglary,0 block Presidential Plz,Syracuse,Syracuse,12/8/2015,8:00 a.m.
Burglary,300 block Fobes Av,Syracuse,Syracuse,12/8/2015,2:00 p.m.-11:55 p.m.
Burglary,0 block Heritage Cir,Syracuse,Solvay,12/8/2015,9:00 a.m.-7:00 p.m.
Larceny,5300 block W Genesee St,Camillus,Camillus,12/8/2015,8:40 p.m.
Larceny,6400 block Basile Row,E Syracuse,DeWitt,12/8/2015,3:30 p.m.-3:41 p.m.
Larceny,5100 block Duguid Rd,Fayetteville,Manlius,12/8/2015,9:00 a.m.
Larceny,0 block Woodview Ter,Fayetteville,Manlius,12/8/2015,12:00 p.m.
Larceny,8200 block Coconut Tree Dr,Liverpool,Onondaga County,12/8/2015,8:00 a.m.-4:00 p.m.
Larceny,0 block Spruce Tree Cir,Liverpool,Onondaga County,12/8/2015,10:37 a.m.-4:50 p.m.
Larceny,3800 block Brewerton Rd,North Syracuse,Onondaga County,12/8/2015,2:03 p.m.
Larceny,600 block Butternut St,Syracuse,Syracuse,12/8/2015,8:37 a.m.-8:45 a.m.
Larceny,2600 block James St,Syracuse,Syracuse,12/8/2015,8:00 a.m.-8:57 a.m.
Larceny,100 block Tracy St,Syracuse,Syracuse,12/8/2015,9:00 a.m.-10:15 a.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,12/8/2015,12:38 p.m.
Larceny,400 block Butternut St,Syracuse,Syracuse,12/8/2015,5:00 p.m.
Larceny,0 block Destiny Usa Dr,Syracuse,Syracuse,12/8/2015,3:37 p.m.-3:44 p.m.
